Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
145,3,True,True,True,Qalandari,13000000000,433333.33
145,2,True,True,True,Zaferanieh,11000000000,366666.67
145,3,True,True,True,Heravi,7541000000,251366.67
145,3,True,True,True,Zaferanieh,11000000000,366666.67
145,2,True,True,True,Azadshahr,4500000000,150000
145,4,True,True,True,Persian Gulf Martyrs Lake,5100000000,170000
145,3,True,True,True,Dezashib,12300000000,410000
145,3,True,True,True,Gheitarieh,11600000000,386666.67
145,3,True,True,True,Punak,7600000000,253333.33
145,3,True,True,True,Punak,4300000000,143333.33
145,3,True,True,True,Gheitarieh,13625000000,454166.67
145,3,True,True,True,Saadat Abad,11000000000,366666.67
145,3,True,True,True,Punak,8990000000,299666.67
145,3,True,True,True,Heravi,9000000000,300000
145,3,True,True,True,Dezashib,12325000000,410833.33
145,2,True,True,True,Gheitarieh,12000000000,400000
145,3,True,True,True,Niavaran,14500000000,483333.33
145,3,True,True,True,Heravi,9000000000,300000
145,3,True,True,True,Pasdaran,1450000000,48333.33
145,3,True,True,True,Gholhak,7850000000,261666.67
145,3,True,True,True,Pirouzi,3900000000,130000
145,3,True,True,True,Central Janatabad,6150000000,205000
145,3,True,True,True,Shahrake Gharb,11000000000,366666.67
145,3,True,True,True,Farmanieh,11000000000,366666.67
145,3,True,True,True,Jeyhoon,4600000000,153333.33
145,3,True,True,True,Elahieh,10150000000,338333.33
145,3,True,True,True,Shahrake Qods,1740000000,58000
145,3,True,True,True,Shahrake Qods,1740000000,58000
145,3,True,True,True,Vanak,7900000000,263333.33
145,5,False,False,False,Jeyhoon,5000000000,166666.67
145,3,True,True,True,Shahrake Gharb,10500000000,350000
144,3,True,True,True,Chardivari,7632000000,254400
144,3,True,True,True,Punak,7632000000,254400
144,2,True,True,True,Railway,6600000000,220000
144,3,True,True,False,Pasdaran,8000000000,266666.67
144,3,True,True,True,Velenjak,12000000000,400000
144,3,True,True,True,Zafar,10368000000,345600
144,3,True,True,True,Gheitarieh,7250000000,241666.67
143,3,True,True,True,Gheitarieh,8860000000,295333.33
143,3,True,True,True,Northern Janatabad,4400000000,146666.67
143,3,True,True,True,Saadat Abad,11200000000,373333.33
142,3,True,True,True,Punak,7550000000,251666.67
142,3,True,True,True,Amirabad,5500000000,183333.33
142,3,True,True,True,Heravi,6465000000,215500
141,3,True,True,True,Persian Gulf Martyrs Lake,3810000000,127000
141,3,True,True,True,Pakdasht,1225000000,40833.33
141,3,True,True,True,Persian Gulf Martyrs Lake,3810000000,127000
141,3,True,True,True,Shahrake Quds,2115000000,70500
140,3,True,True,True,West Ferdows Boulevard,6400000000,213333.33
140,1,False,False,False,Shahryar,580000000,19333.33
140,3,True,True,True,Rudhen,4000000000,133333.33
140,3,True,True,True,Gisha,11200000000,373333.33
140,3,True,True,True,Persian Gulf Martyrs Lake,1790000000,59666.67
140,3,True,True,True,Heravi,9100000000,303333.33
140,2,True,True,True,Shahrake Gharb,12600000000,420000
140,3,True,True,True,Saadat Abad,10000000000,333333.33
140,3,True,True,True,Saadat Abad,15500000000,516666.67
140,3,True,True,True,Pasdaran,11800000000,393333.33
140,3,True,True,True,Punak,7700000000,256666.67
140,2,True,True,True,Saadat Abad,8400000000,280000
140,2,True,True,True,Shahrake Gharb,12600000000,420000
140,3,True,True,True,Saadat Abad,9800000000,326666.67
140,3,True,True,True,Dehkade Olampic,4400000000,146666.67
140,3,True,True,True,Persian Gulf Martyrs Lake,8500000000,283333.33
140,3,True,True,True,Ozgol,6300000000,210000
140,3,True,True,True,Heravi,6800000000,226666.67
140,3,True,True,True,Jordan,7700000000,256666.67
140,3,True,True,True,Southern Chitgar,1484000000,49466.67
140,3,True,True,True,Punak,6200000000,206666.67
140,3,True,True,True,Gheitarieh,8000000000,266666.67
140,3,True,True,True,Persian Gulf Martyrs Lake,4800000000,160000
140,3,True,True,True,Shahrake Gharb,9200000000,306666.67
140,3,True,True,True,Shahrake Gharb,10000000000,333333.33
140,3,True,True,True,Jordan,9200000000,306666.67
140,3,True,True,True,Andisheh,1484000000,49466.67
140,2,True,True,True,Pasdaran,10500000000,350000
140,2,True,True,True,Pasdaran,10000000000,333333.33
140,3,True,True,True,Gheitarieh,8900000000,296666.67
140,3,True,True,True,Shahrake Gharb,11200000000,373333.33
140,3,True,True,True,Gheitarieh,11150000000,371666.67
140,3,True,True,True,Shahrake Qods,2590000000,86333.33
140,3,True,True,True,Persian Gulf Martyrs Lake,1790000000,59666.67
140,3,True,True,True,Farmanieh,9300000000,310000
140,3,True,True,True,Kamranieh,8100000000,270000
140,3,True,True,True,Ekhtiarieh,11000000000,366666.67
140,3,True,True,True,Northren Jamalzadeh,6700000000,223333.33
140,3,True,True,True,Mirdamad,8000000000,266666.67
140,3,True,True,True,Persian Gulf Martyrs Lake,3800000000,126666.67
140,2,False,True,True,Marzdaran,5400000000,180000
140,3,True,True,True,East Ferdows Boulevard,7300000000,243333.33
140,3,True,True,True,Kook,1792000000,59733.33
140,3,True,True,True,Jordan,7700000000,256666.67
140,3,True,True,True,Saadat Abad,8000000000,266666.67
140,3,True,True,True,Daryan No,6300000000,210000
140,3,True,True,True,Mehran,8400000000,280000
139,3,True,True,True,Gisha,7300000000,243333.33
138,3,True,True,True,Kahrizak,1242000000,41400
138,2,True,True,True,Zaferanieh,17250000000,575000
138,3,True,True,True,Islamshahr,1690000000,56333.33
138,3,True,True,True,Saadat Abad,9300000000,310000
138,3,True,True,True,Salsabil,3584000000,119466.67
138,3,True,True,True,Kahrizak,1242000000,41400
138,3,True,True,True,Jordan,9500000000,316666.67
137,3,True,True,True,ShahrAra,7200000000,240000
137,3,True,True,True,Zaferanieh,10000000000,333333.33
137,3,True,True,True,Pakdasht,1750000000,58333.33
137,3,True,True,True,Shams Abad,4660000000,155333.33
137,3,True,True,True,ShahrAra,7200000000,240000
137,3,True,True,True,Punak,6850000000,228333.33
136,3,True,True,True,Saadat Abad,11000000000,366666.67
136,3,True,True,False,Parand,750000000,25000
136,3,True,True,True,Punak,7550000000,251666.67
136,3,True,True,True,Persian Gulf Martyrs Lake,4300000000,143333.33
136,3,True,True,True,Southern Janatabad,6200000000,206666.67
136,3,True,True,True,Persian Gulf Martyrs Lake,1360000000,45333.33
136,3,True,True,True,Yousef Abad,8200000000,273333.33
136,3,True,True,True,Pasdaran,7300000000,243333.33
136,3,True,True,True,Sadeghieh,5150000000,171666.67
136,3,True,True,True,Saadat Abad,11000000000,366666.67
135,2,True,True,False,Gheitarieh,7400000000,246666.67
135,3,True,True,True,Pasdaran,8100000000,270000
135,2,True,True,True,Zaferanieh,17500000000,583333.33
135,3,True,True,True,Abazar,6480000000,216000
135,3,True,True,True,Zaferanieh,11800000000,393333.33
135,3,True,True,True,Saadat Abad,11475000000,382500
135,3,True,False,True,Saadat Abad,8700000000,290000
135,3,True,True,True,Qalandari,7500000000,250000
135,3,True,True,True,Tenant,4050000000,135000
135,3,True,True,True,Marzdaran,6200000000,206666.67
135,3,True,True,True,Marzdaran,7425000000,247500
135,3,True,True,True,Qasr-od-Dasht,2950000000,98333.33
135,2,True,True,True,Dorous,10000000000,333333.33
135,3,True,True,True,Farmanieh,11500000000,383333.33
135,2,True,True,True,Niavaran,14850000000,495000
135,3,True,True,True,Shahrake Gharb,9000000000,300000
135,2,True,True,True,Saadat Abad,8800000000,293333.33
135,3,True,True,True,Dehkade Olampic,4200000000,140000
135,2,True,True,True,Gheitarieh,8700000000,290000
135,2,True,True,False,SabaShahr,2200000000,73333.33
135,3,True,True,True,Yousef Abad,10000000000,333333.33
135,2,True,True,True,Zaferanieh,18000000000,600000
135,3,True,True,True,Northren Jamalzadeh,6000000000,200000
135,2,True,True,False,Rudhen,3500000000,116666.67
135,2,False,False,False,Seyed Khandan,3800000000,126666.67
135,2,True,True,True,Mirdamad,9970000000,332333.33
135,3,True,True,True,Gheitarieh,5700000000,190000
135,3,True,True,True,Saadat Abad,7500000000,250000
135,3,True,True,True,Niavaran,9000000000,300000
135,2,True,True,True,Ekhtiarieh,8100000000,270000
135,3,True,True,True,Saadat Abad,9000000000,300000
135,3,True,True,True,West Pars,5600000000,186666.67
135,3,True,True,True,Azarbaijan,3440000000,114666.67
135,3,True,True,True,Azarbaijan,3440000000,114666.67
135,3,True,True,True,,1500000000,50000
135,3,True,True,True,Saadat Abad,7500000000,250000
134,3,True,True,True,Andisheh,1600000000,53333.33
134,2,True,True,True,Kahrizak,1608000000,53600
134,3,True,True,True,Andisheh,1100000000,36666.67
134,3,True,True,True,Andisheh,1100000000,36666.67
134,3,True,True,True,Qasr-od-Dasht,2950000000,98333.33
134,3,True,True,True,North Program Organization,6400000000,213333.33
134,2,True,True,True,Mehran,940000000,31333.33
133,3,True,True,True,Rudhen,2260000000,75333.33
133,3,True,True,True,Sohanak,7448000000,248266.67
133,4,True,True,False,Jeyhoon,4700000000,156666.67
133,3,False,False,False,Andisheh,1600000000,53333.33
133,3,True,True,True,Dorous,8600000000,286666.67
133,3,True,True,True,East Ferdows Boulevard,8000000000,266666.67
133,3,True,True,True,Gheitarieh,13300000000,443333.33
133,3,True,True,True,Ekhtiarieh,8400000000,280000
133,3,True,True,True,Persian Gulf Martyrs Lake,7500000000,250000
133,5,False,False,False,Jeyhoon,4700000000,156666.67
133,3,True,False,True,Shahrake Gharb,10000000000,333333.33
132,3,True,True,True,Gheitarieh,6250000000,208333.33
132,2,True,True,True,Rudhen,2244000000,74800
132,3,True,True,True,Parand,2050000000,68333.33
132,3,True,True,True,Pasdaran,9900000000,330000
132,3,True,False,True,Southern Suhrawardi,6700000000,223333.33
131,2,True,True,True,Saadat Abad,7980000000,266000
131,3,True,True,True,Railway,5850000000,195000
131,2,True,True,True,Ray,3400000000,113333.33
130,3,True,True,False,ShahrAra,5000000000,166666.67
130,2,True,True,True,Dorous,16900000000,563333.33
130,3,True,True,True,Gheitarieh,12300000000,410000
130,3,True,True,True,Punak,6240000000,208000
130,3,True,True,True,Mahallati,5200000000,173333.33
130,3,True,True,True,Central Janatabad,5300000000,176666.67
130,2,True,True,True,Southern Chitgar,3250000000,108333.33
130,3,True,True,True,Pasdaran,11100000000,370000
130,3,True,True,True,Shahrake Gharb,8450000000,281666.67
130,3,True,True,True,Shahr-e-Ziba,5400000000,180000
130,3,True,True,True,Feiz Garden,5600000000,186666.67
130,2,True,True,False,Gheitarieh,6890000000,229666.67
130,2,True,True,True,Shahran,4180000000,139333.33
130,3,True,True,True,Saadat Abad,8500000000,283333.33
130,3,True,True,True,Jeyhoon,2800000000,93333.33
130,3,True,True,True,Yousef Abad,8000000000,266666.67
130,2,True,True,True,Qalandari,8500000000,283333.33
130,3,True,True,True,Yousef Abad,7800000000,260000
130,3,True,True,True,Saadat Abad,10500000000,350000
130,2,True,True,True,Gheitarieh,12000000000,400000
130,3,True,True,True,Northern Suhrawardi,7800000000,260000
130,3,True,True,True,West Pars,6760000000,225333.33
130,3,True,True,True,Shahrake Gharb,14300000000,476666.67
130,3,True,True,True,Shahrakeh Naft,7500000000,250000
130,3,True,True,True,Saadat Abad,9300000000,310000
130,3,True,True,True,Gheitarieh,8700000000,290000
130,3,True,True,True,Railway,5850000000,195000
130,3,True,True,True,Yousef Abad,6000000000,200000
130,4,False,False,False,Mehrabad,6200000000,206666.67
130,3,False,True,False,Shahrake Qods,600000000,20000
130,2,True,True,False,Jeyhoon,5200000000,173333.33
130,2,True,True,False,Jeyhoon,5200000000,173333.33
130,1,True,True,False,Damavand,8500000000,283333.33
130,3,True,True,True,Seyed Khandan,8450000000,281666.67
130,2,True,True,True,Khademabad Garden,1755000000,58500
130,3,True,True,True,Persian Gulf Martyrs Lake,4150000000,138333.33
130,2,True,True,True,Pasdaran,9500000000,316666.67
130,2,True,True,True,Velenjak,18200000000,606666.67
130,1,True,True,True,Ostad Moein,1280000000,42666.67
130,2,False,True,False,Narmak,6300000000,210000
130,3,True,True,True,Persian Gulf Martyrs Lake,865000000,28833.33
129,2,True,True,True,West Ferdows Boulevard,5250000000,175000
129,3,True,True,True,Shahr-e-Ziba,4500000000,150000
128,3,True,True,True,Marzdaran,6700000000,223333.33
128,3,True,True,True,Punak,5700000000,190000
128,2,True,True,True,Niavaran,12800000000,426666.67
128,3,True,True,True,Ekhtiarieh,8960000000,298666.67
128,3,True,True,True,Gheitarieh,9300000000,310000
128,3,True,True,True,Heravi,6500000000,216666.67
128,3,True,True,True,Marzdaran,5200000000,173333.33
128,3,True,True,True,Kook,3950000000,131666.67
128,3,True,True,True,Shahrake Apadana,5700000000,190000
128,2,True,True,True,Jordan,6144000000,204800
128,3,True,True,False,Niavaran,8500000000,283333.33
128,3,True,True,True,Pirouzi,4350000000,145000
128,2,False,True,False,Parand,950000000,31666.67
128,3,True,True,True,Gheitarieh,9200000000,306666.67
128,3,True,True,True,Marzdaran,6700000000,223333.33
127,2,True,True,True,Southern Janatabad,6000000000,200000
127,2,True,True,True,Ekhtiarieh,8890000000,296333.33
127,3,True,True,True,Garden of Saba,5588000000,186266.67
127,3,True,True,True,Hakimiyeh,4480000000,149333.33
127,2,True,True,True,Narmak,4826000000,160866.67
127,2,True,True,True,Shahryar,2500000000,83333.33
126,2,True,True,True,East Ferdows Boulevard,5500000000,183333.33
126,3,True,True,True,Ostad Moein,3000000000,100000
126,2,True,True,True,Gheitarieh,11500000000,383333.33
126,3,True,True,True,Zafar,7676000000,255866.67
125,2,True,True,True,Heravi,8100000000,270000
125,2,True,True,True,Shahrake Gharb,21500000000,716666.67
125,2,True,True,True,Shahr-e-Ziba,6400000000,213333.33
125,3,True,True,True,Saadat Abad,12500000000,416666.67
125,2,True,True,True,Kamranieh,8700000000,290000
125,3,True,True,True,Persian Gulf Martyrs Lake,3750000000,125000
125,2,True,True,True,Dezashib,11250000000,375000
125,3,True,True,True,Shahran,5550000000,185000
125,3,True,True,False,Parand,1300000000,43333.33
125,3,True,True,True,Punak,6300000000,210000
125,3,False,True,True,Nasim Shahr,1300000000,43333.33
125,3,True,True,True,Pirouzi,4000000000,133333.33
125,2,True,True,True,Southern Janatabad,6625000000,220833.33
125,3,True,True,True,Punak,6300000000,210000
125,3,True,True,True,Gheitarieh,7100000000,236666.67
125,2,True,True,True,Shahrake Gharb,9750000000,325000
125,3,True,True,True,Yousef Abad,8750000000,291666.67
125,2,True,True,True,Dezashib,11250000000,375000
125,2,True,True,True,Gheitarieh,12500000000,416666.67
125,2,True,True,True,Pardis,2100000000,70000
125,2,True,True,True,Gheitarieh,11000000000,366666.67
125,2,True,True,True,Ozgol,9300000000,310000
125,2,True,True,True,Punak,6000000000,200000
125,2,True,True,True,Ostad Moein,3900000000,130000
125,2,True,True,True,Shahrake Qods,1030000000,34333.33
125,2,True,True,True,Gheitarieh,11600000000,386666.67
125,3,True,True,True,Tehransar,3750000000,125000
125,3,True,True,True,Yousef Abad,8450000000,281666.67
125,2,True,True,True,Islamshahr Elahieh,1750000000,58333.33
125,2,True,True,True,Shahrake Qods,1375000000,45833.33
125,2,True,True,True,Dezashib,11250000000,375000
125,3,True,True,False,Parand,1650000000,55000
125,2,True,True,True,Central Janatabad,6250000000,208333.33
125,2,True,True,True,Central Janatabad,6250000000,208333.33
125,3,True,False,False,Mirdamad,6500000000,216666.67
125,2,True,True,True,Gheitarieh,12500000000,416666.67
125,3,True,True,True,Salsabil,3500000000,116666.67
125,2,True,True,True,Gheitarieh,1125000000,37500
125,3,True,True,True,Shahrake Gharb,11250000000,375000
125,2,False,True,False,Gheitarieh,1550000000,51666.67
124,3,True,True,True,Pirouzi,3968000000,132266.67
124,2,True,True,True,Heravi,7040000000,234666.67
124,3,True,True,True,Southern Janatabad,5950000000,198333.33
124,3,True,True,True,Sattarkhan,3400000000,113333.33
124,3,True,True,True,Shahr-e-Ziba,3900000000,130000
124,3,True,True,True,Shahr-e-Ziba,3980000000,132666.67
124,3,True,True,True,Gheitarieh,7700000000,256666.67
123,2,True,True,True,Shahrake Gharb,7000000000,233333.33
123,2,True,True,True,Pirouzi,4059000000,135300
123,3,True,True,True,Shahr-e-Ziba,3700000000,123333.33
123,2,True,True,True,Pirouzi,4059000000,135300
123,2,True,True,True,Northren Jamalzadeh,3600000000,120000
123,3,True,True,True,Nezamabad,3300000000,110000
123,3,True,True,True,Pardis,500000000,16666.67
123,2,True,True,True,Persian Gulf Martyrs Lake,360000000,12000
123,3,True,True,True,East Ferdows Boulevard,5600000000,186666.67
123,3,True,True,True,Gheitarieh,7400000000,246666.67
123,3,True,True,False,Azadshahr,3450000000,115000
123,2,True,True,True,Yousef Abad,7630000000,254333.33
123,3,True,True,True,Velenjak,12500000000,416666.67
122,3,True,True,True,Aqdasieh,7200000000,240000
122,2,True,True,True,Aqdasieh,7000000000,233333.33
122,2,True,True,True,Saadat Abad,5800000000,193333.33
122,2,True,True,True,Aqdasieh,7000000000,233333.33
122,2,True,True,True,Saadat Abad,7900000000,263333.33
122,2,True,True,True,Jeyhoon,3900000000,130000
122,3,True,True,False,Parand,850000000,28333.33
122,3,True,True,True,Saadat Abad,8000000000,266666.67
